source;target;id_x;source_name;new_id_x;id_y;target_name;new_id_y
98;605;158450297606485;foodpanda;98;357923747561433;foodpanda;605
99;142;382586778476886;foodpanda;99;467114636632522;McDonald's;142
99;431;382586778476886;foodpanda;99;200740019969435;Hardee's Pakistan;431
99;108;382586778476886;foodpanda;99;132197613478974;Nando's;108
100;518;125738117462361;McDonald's;100;10150097174480500;McDonald's;518
101;124;115361891807579;達美樂披薩;101;113411472062884;도미노피자(Dominostory);124
101;545;115361891807579;達美樂披薩;101;349930856069;Domino's Pizza;545
101;311;115361891807579;達美樂披薩;101;53320451411;Domino's Australia;311
101;374;115361891807579;達美樂披薩;101;166614353536212;JW Café - JW Marriott Hotel Hanoi;374
101;216;115361891807579;達美樂披薩;101;216856351767221;foodpanda - 空腹熊貓;216
101;329;115361891807579;達美樂披薩;101;117754781604926;Domino's Pizza;329
101;152;115361891807579;達美樂披薩;101;120637291007;Domino's Pizza;152
232;146;388589074528997;Santiago Giorgini;232;195071747289568;Alex Atala;146
232;253;388589074528997;Santiago Giorgini;232;117949981557539;Narda Lepes;253
232;563;388589074528997;Santiago Giorgini;232;359064257478484;Donato De Santis;563
232;134;388589074528997;Santiago Giorgini;232;1416504201906610;Felicitas Pizarro;134
232;498;388589074528997;Santiago Giorgini;232;128604780553854;Dani García;498
424;164;133213566752144;McDonald's;424;50245567013;McDonald's;164
424;480;133213566752144;McDonald's;424;231313200281126;McDonald's;480
424;256;133213566752144;McDonald's;424;174132832647975;McDonald's Paraguay;256
424;518;133213566752144;McDonald's;424;10150097174480500;McDonald's;518
424;348;133213566752144;McDonald's;424;117349588280427;McDonald's;348
424;118;133213566752144;McDonald's;424;205122802860438;McDonald's;118
424;491;133213566752144;McDonald's;424;377989235615324;McDonald's República Dominicana;491
104;253;230347250348389;Juliana Lopez May;104;117949981557539;Narda Lepes;253
104;290;230347250348389;Juliana Lopez May;104;193699994043283;Pablo Massey;290
104;563;230347250348389;Juliana Lopez May;104;359064257478484;Donato De Santis;563
104;187;230347250348389;Juliana Lopez May;104;133125410052699;Delverde;187
104;469;230347250348389;Juliana Lopez May;104;1573423329539570;Germán Martitegui;469
105;548;417758138274156;Dunkin' Donuts;105;504997576203914;Dunkin' Donuts;548
105;521;417758138274156;Dunkin' Donuts;105;6979393237;Dunkin' Donuts;521
106;305;217024638370157;Burger King Thailand;106;48543634386;Outback Steakhouse;305
106;583;217024638370157;Burger King Thailand;106;47575451523;Bonefish Grill;583
106;444;217024638370157;Burger King Thailand;106;52569966012;Roy's Restaurant;444
107;340;395832240617839;Daniel Humm;107;191755180854356;Eric Ripert;340
107;550;395832240617839;Daniel Humm;107;696835277093511;Bryce Shuman;550
107;383;395832240617839;Daniel Humm;107;455071634533640;Chef Michael Ferraro;383
107;265;395832240617839;Daniel Humm;107;322716741231433;Logan Junior Chef;265
107;317;395832240617839;Daniel Humm;107;127821870601223;Jacques Pépin;317
107;291;395832240617839;Daniel Humm;107;1520712754922380;Chef Ben Churchill;291
107;505;395832240617839;Daniel Humm;107;317226888480409;René Redzepi;505
107;416;395832240617839;Daniel Humm;107;138305299664253;Magnum;416
107;498;395832240617839;Daniel Humm;107;128604780553854;Dani García;498
108;147;132197613478974;Nando's;108;382521888502249;Nando's;147
108;547;132197613478974;Nando's;108;300219561764;Nando's;547
108;230;132197613478974;Nando's;108;192571900797733;Nando's;230
108;527;132197613478974;Nando's;108;173790365966710;Nando's;527
109;181;290972120985974;Audra Morrice;109;470045869701704;Bruno Ménard;181
109;169;290972120985974;Audra Morrice;109;467455863286316;Gary Mehigan;169
109;320;290972120985974;Audra Morrice;109;614421765278894;Susur Lee;320
110;578;994733277274487;Katie Pix;110;271853836189555;The French Laundry;578
111;265;250133468438905;Justin Warner;111;322716741231433;Logan Junior Chef;265
111;389;250133468438905;Justin Warner;111;335576273200412;Emily Ellyn;389
111;451;250133468438905;Justin Warner;111;155018194509269;Nikki Dinki;451
111;229;250133468438905;Justin Warner;111;113804875354846;Chef Jet Tila;229
112;265;301785063209339;Chef Ana Paula;112;322716741231433;Logan Junior Chef;265
112;498;301785063209339;Chef Ana Paula;112;128604780553854;Dani García;498
113;559;149061271779716;KFC;113;165461127138;KFC;559
113;358;149061271779716;KFC;113;204653615301;KFC;358
113;494;149061271779716;KFC;113;114581942646;KFC;494
113;276;149061271779716;KFC;113;292015340391;KFC;276
113;319;149061271779716;KFC;113;110233818125;KFC;319
113;222;149061271779716;KFC;113;113001545421517;KFC;222
113;522;149061271779716;KFC;113;82034284246;KFC;522
113;398;149061271779716;KFC;113;117373194958135;KFC;398
113;555;149061271779716;KFC;113;7144906559;KFC;555
114;200;105059292862854;SORTEDfood;114;111859245505154;Krispy Kreme UK;200
114;138;105059292862854;SORTEDfood;114;166669486848451;Hari Ghotra;138
114;201;105059292862854;SORTEDfood;114;194555017235078;Ben Ebbrell - Sorted Chef;201
114;143;105059292862854;SORTEDfood;114;160078174030287;Donal Skehan;143
114;397;105059292862854;SORTEDfood;114;90378933554;My Cupcake Addiction;397
114;134;105059292862854;SORTEDfood;114;1416504201906610;Felicitas Pizarro;134
114;184;105059292862854;SORTEDfood;114;166480710087254;Food Busker;184
114;389;105059292862854;SORTEDfood;114;335576273200412;Emily Ellyn;389
115;145;341106146066824;タコベル ジャパン　Taco Bell Japan;115;130817993607641;Taco Bell UK;145
116;536;59699097994;Chef David Burke;116;121885488019207;Bradley Ogden;536
116;593;59699097994;Chef David Burke;116;110246852512;Chef Richard Sandoval;593
116;434;59699097994;Chef David Burke;116;123266741018020;Chef Mark Garcia;434
116;366;59699097994;Chef David Burke;116;479218025487549;Michael Lomonaco;366
116;446;59699097994;Chef David Burke;116;162804180460992;Virginia Willis;446
116;558;59699097994;Chef David Burke;116;125126334280;Chef Rick Moonen;558
116;265;59699097994;Chef David Burke;116;322716741231433;Logan Junior Chef;265
116;372;59699097994;Chef David Burke;116;135134699867346;Johnny Iuzzini;372
116;182;59699097994;Chef David Burke;116;153612958024275;Bobby Flay;182
116;248;59699097994;Chef David Burke;116;433538630049239;Tom Aikens;248
116;342;59699097994;Chef David Burke;116;1610481069233240;Sang Yoon;342
116;275;59699097994;Chef David Burke;116;87171216223;Chef Charlie Palmer;275
116;611;59699097994;Chef David Burke;116;134948713328617;Robin Miller;611
116;616;59699097994;Chef David Burke;116;58027378681;John DeLucie;616
116;198;59699097994;Chef David Burke;116;128212913875580;Chef Elizabeth Falkner;198
116;243;59699097994;Chef David Burke;116;169234869760766;Chef Brian Duffy;243
116;151;59699097994;Chef David Burke;116;206392696089343;Anne Burrell;151
429;163;489429144411544;Jumia Food;429;305811056194084;Jumia Food;163
429;535;489429144411544;Jumia Food;429;329314163832581;Jumia Food;535
429;220;489429144411544;Jumia Food;429;448819025156806;Jumia Food;220
429;362;489429144411544;Jumia Food;429;443201075799215;Jumia Food;362
429;427;489429144411544;Jumia Food;429;562478920514965;Jumia Food;427
429;478;489429144411544;Jumia Food;429;376968659058204;Jumia Food;478
118;518;205122802860438;McDonald's;118;10150097174480500;McDonald's;518
118;507;205122802860438;McDonald's;118;273186302785180;McDonald's;507
120;265;163404013853082;Buddy Valastro;120;322716741231433;Logan Junior Chef;265
120;375;163404013853082;Buddy Valastro;120;1497084490548430;Levi Eirinberg;375
121;227;127638940656028;Simon Gault;121;118883637977;Wolfgang Puck;227
121;433;127638940656028;Simon Gault;121;328272240625059;Peter Kuruvita;433
121;553;127638940656028;Simon Gault;121;137549543000372;Chef Jimmy Boswell;553
121;265;127638940656028;Simon Gault;121;322716741231433;Logan Junior Chef;265
123;524;157162220997026;McDonald's;123;184820024876764;McDonald's;524
123;179;157162220997026;McDonald's;123;142518590022;McDonald's;179
123;518;157162220997026;McDonald's;123;10150097174480500;McDonald's;518
123;347;157162220997026;McDonald's;123;129221017113705;McDonald's;347
123;491;157162220997026;McDonald's;123;377989235615324;McDonald's República Dominicana;491
123;292;157162220997026;McDonald's;123;115085431907231;McDonald's;292
124;374;113411472062884;도미노피자(Dominostory);124;166614353536212;JW Café - JW Marriott Hotel Hanoi;374
124;545;113411472062884;도미노피자(Dominostory);124;349930856069;Domino's Pizza;545
124;613;113411472062884;도미노피자(Dominostory);124;134339756634109;Domino's Pizza;613
125;565;162725773750693;KFC;125;256253986433;KFC;565
125;308;162725773750693;KFC;125;633845630126587;Opry City Stage;308
125;423;162725773750693;KFC;125;109295541644;KFC;423
529;412;49647718129;Gaston Acurio;529;138418992981362;Papacho's;412
529;253;49647718129;Gaston Acurio;529;117949981557539;Narda Lepes;253
529;474;49647718129;Gaston Acurio;529;107591712663053;Quique Dacosta;474
127;518;100023357865;McDonald's;127;10150097174480500;McDonald's;518
127;347;100023357865;McDonald's;127;129221017113705;McDonald's;347
127;524;100023357865;McDonald's;127;184820024876764;McDonald's;524
128;446;231256153557419;Hugh Acheson;128;162804180460992;Virginia Willis;446
128;570;231256153557419;Hugh Acheson;128;105224156299105;Kristen Kish;570
128;254;231256153557419;Hugh Acheson;128;562807423845157;Mei Lin;254
128;373;231256153557419;Hugh Acheson;128;526749310751955;Chef Nina Compton;373
128;265;231256153557419;Hugh Acheson;128;322716741231433;Logan Junior Chef;265
128;576;231256153557419;Hugh Acheson;128;218418924865389;Susan Feniger;576
128;131;231256153557419;Hugh Acheson;128;499513386731951;Dining with Flynn;131
128;289;231256153557419;Hugh Acheson;128;784253785021329;Michel Nischan;289
128;465;231256153557419;Hugh Acheson;128;1481604538744300;Doug Adams;465
128;404;231256153557419;Hugh Acheson;128;554011167987027;ChefAlexander;404
128;208;231256153557419;Hugh Acheson;128;488965727840708;Chef Sue Zemanick;208
128;135;231256153557419;Hugh Acheson;128;111637175540154;Spago Las Vegas;135
130;217;151119561759150;Tim Love;130;153988981430;Marcus Samuelsson;217
130;151;151119561759150;Tim Love;130;206392696089343;Anne Burrell;151
130;288;151119561759150;Tim Love;130;134049266672525;Tom Colicchio;288
130;355;151119561759150;Tim Love;130;571674656205968;Michael White;355
130;340;151119561759150;Tim Love;130;191755180854356;Eric Ripert;340
130;597;151119561759150;Tim Love;130;106075582777270;Aarón Sánchez;597
130;136;151119561759150;Tim Love;130;36219199931;Fabio Viviani;136
130;432;151119561759150;Tim Love;130;1444697135775130;Graham Elliot;432
131;122;499513386731951;Dining with Flynn;131;403789063017736;Matthew Kenney;122
131;157;499513386731951;Dining with Flynn;131;119127748110871;Chef Michelle Bernstein;157
131;288;499513386731951;Dining with Flynn;131;134049266672525;Tom Colicchio;288
131;597;499513386731951;Dining with Flynn;131;106075582777270;Aarón Sánchez;597
131;505;499513386731951;Dining with Flynn;131;317226888480409;René Redzepi;505
131;510;499513386731951;Dining with Flynn;131;100233749787;Stephanie Izard;510
131;217;499513386731951;Dining with Flynn;131;153988981430;Marcus Samuelsson;217
131;343;499513386731951;Dining with Flynn;131;113284238736570;Hubert Keller;343
131;265;499513386731951;Dining with Flynn;131;322716741231433;Logan Junior Chef;265
131;601;499513386731951;Dining with Flynn;131;258113974257610;Chef Marc Murphy;601
131;182;499513386731951;Dining with Flynn;131;153612958024275;Bobby Flay;182
131;340;499513386731951;Dining with Flynn;131;191755180854356;Eric Ripert;340
131;248;499513386731951;Dining with Flynn;131;433538630049239;Tom Aikens;248
131;325;499513386731951;Dining with Flynn;131;1591862771082070;Camille Becerra;325
131;229;499513386731951;Dining with Flynn;131;113804875354846;Chef Jet Tila;229
131;238;499513386731951;Dining with Flynn;131;739256999422708;Seamus Mullen;238
131;351;499513386731951;Dining with Flynn;131;199494110086268;Ken Oringer;351
131;151;499513386731951;Dining with Flynn;131;206392696089343;Anne Burrell;151
132;198;144903885552048;Madison Cowan;132;128212913875580;Chef Elizabeth Falkner;198
133;397;279936336308;Lindsay Ann Bakes;133;90378933554;My Cupcake Addiction;397
133;407;279936336308;Lindsay Ann Bakes;133;417196428413499;Gemma Stafford;407
134;143;1416504201906610;Felicitas Pizarro;134;160078174030287;Donal Skehan;143
134;563;1416504201906610;Felicitas Pizarro;134;359064257478484;Donato De Santis;563
134;184;1416504201906610;Felicitas Pizarro;134;166480710087254;Food Busker;184
134;456;1416504201906610;Felicitas Pizarro;134;120490111446490;Cook with Amber;456
134;251;1416504201906610;Felicitas Pizarro;134;362723437179674;Alex French Guy Cooking;251
135;446;111637175540154;Spago Las Vegas;135;162804180460992;Virginia Willis;446
135;544;111637175540154;Spago Las Vegas;135;213966370587;Chef Sam Talbot;544
135;317;111637175540154;Spago Las Vegas;135;127821870601223;Jacques Pépin;317
135;360;111637175540154;Spago Las Vegas;135;271057292973228;Monti Carlo;360
135;350;111637175540154;Spago Las Vegas;135;68177874032;Chef Carla Hall;350
135;458;111637175540154;Spago Las Vegas;135;338669859516726;Christine Ha;458
135;386;111637175540154;Spago Las Vegas;135;402449106435352;Josh Marks;386
135;227;111637175540154;Spago Las Vegas;135;118883637977;Wolfgang Puck;227
135;321;111637175540154;Spago Las Vegas;135;143130559179802;Eddie Jackson - FIT CHEF EDDIE;321
135;281;111637175540154;Spago Las Vegas;135;259026417525627;Cindy Pawlcyn;281
135;359;111637175540154;Spago Las Vegas;135;143533645671591;Hearth;359
136;422;36219199931;Fabio Viviani;136;156022581095817;DedeMed;422
136;208;36219199931;Fabio Viviani;136;488965727840708;Chef Sue Zemanick;208
136;536;36219199931;Fabio Viviani;136;121885488019207;Bradley Ogden;536
136;558;36219199931;Fabio Viviani;136;125126334280;Chef Rick Moonen;558
136;265;36219199931;Fabio Viviani;136;322716741231433;Logan Junior Chef;265
136;155;36219199931;Fabio Viviani;136;418444871547402;Brooke Williamson;155
136;576;36219199931;Fabio Viviani;136;218418924865389;Susan Feniger;576
136;439;36219199931;Fabio Viviani;136;356522324380914;Donatella Arpaia;439
136;611;36219199931;Fabio Viviani;136;134948713328617;Robin Miller;611
136;568;36219199931;Fabio Viviani;136;108434507611;José Santaella;568
136;389;36219199931;Fabio Viviani;136;335576273200412;Emily Ellyn;389
136;229;36219199931;Fabio Viviani;136;113804875354846;Chef Jet Tila;229
239;616;106858736083701;Chef Carmen Gonzalez;239;58027378681;John DeLucie;616
138;418;166669486848451;Hari Ghotra;138;308825899294083;Chetna Makan;418
208;446;488965727840708;Chef Sue Zemanick;208;162804180460992;Virginia Willis;446
208;601;488965727840708;Chef Sue Zemanick;208;258113974257610;Chef Marc Murphy;601
208;288;488965727840708;Chef Sue Zemanick;208;134049266672525;Tom Colicchio;288
208;340;488965727840708;Chef Sue Zemanick;208;191755180854356;Eric Ripert;340
208;455;488965727840708;Chef Sue Zemanick;208;402614286607833;Dale Talde;455
208;343;488965727840708;Chef Sue Zemanick;208;113284238736570;Hubert Keller;343
140;265;244033175685576;Clodagh McKenna;140;322716741231433;Logan Junior Chef;265
140;581;244033175685576;Clodagh McKenna;140;320265424762748;Kevin Dundon;581
141;461;282282381865036;Emmi CAFFÈ LATTE;141;129826430363114;Emmi CAFFÈ LATTE;461
141;51;282282381865036;Emmi CAFFÈ LATTE;141;324273577645211;KFC;51
141;280;282282381865036;Emmi CAFFÈ LATTE;141;1409302052696940;Emmi CAFFÈ LATTE;280
141;574;282282381865036;Emmi CAFFÈ LATTE;141;1537249126557540;Emmi CAFFÈ LATTE;574
142;164;467114636632522;McDonald's;142;50245567013;McDonald's;164
142;518;467114636632522;McDonald's;142;10150097174480500;McDonald's;518
142;491;467114636632522;McDonald's;142;377989235615324;McDonald's República Dominicana;491
142;596;467114636632522;McDonald's;142;179866158722992;McDonald's;596
142;524;467114636632522;McDonald's;142;184820024876764;McDonald's;524
143;407;160078174030287;Donal Skehan;143;417196428413499;Gemma Stafford;407
143;265;160078174030287;Donal Skehan;143;322716741231433;Logan Junior Chef;265
143;397;160078174030287;Donal Skehan;143;90378933554;My Cupcake Addiction;397
143;182;160078174030287;Donal Skehan;143;153612958024275;Bobby Flay;182
143;184;160078174030287;Donal Skehan;143;166480710087254;Food Busker;184
143;172;160078174030287;Donal Skehan;143;110672438968887;Rachel Allen;172
143;456;160078174030287;Donal Skehan;143;120490111446490;Cook with Amber;456
143;580;160078174030287;Donal Skehan;143;887092938039163;Josh Elkin;580
143;581;160078174030287;Donal Skehan;143;320265424762748;Kevin Dundon;581
143;151;160078174030287;Donal Skehan;143;206392696089343;Anne Burrell;151
144;150;163604083669456;Domino's Pizza;144;195404320489977;Domino's Pizza Türkiye;150
144;311;163604083669456;Domino's Pizza;144;53320451411;Domino's Australia;311
144;374;163604083669456;Domino's Pizza;144;166614353536212;JW Café - JW Marriott Hotel Hanoi;374
144;545;163604083669456;Domino's Pizza;144;349930856069;Domino's Pizza;545
144;441;163604083669456;Domino's Pizza;144;6657899956;Domino's Pizza;441
145;525;130817993607641;Taco Bell UK;145;160531187316448;Taco Bell Kuwait;525
145;264;130817993607641;Taco Bell UK;145;18595834696;Taco Bell;264
145;380;130817993607641;Taco Bell UK;145;148923998461176;Taco Bell Rep Dom;380
145;241;130817993607641;Taco Bell UK;145;380872194812;Taco Bell India;241
146;253;195071747289568;Alex Atala;146;117949981557539;Narda Lepes;253
146;354;195071747289568;Alex Atala;146;362867477116047;Los Petersen Cocineros;354
146;193;195071747289568;Alex Atala;146;503836336312947;Massimo Mele;193
146;505;195071747289568;Alex Atala;146;317226888480409;René Redzepi;505
146;567;195071747289568;Alex Atala;146;445586388832090;Ogro Jimmy;567
146;498;195071747289568;Alex Atala;146;128604780553854;Dani García;498
147;501;382521888502249;Nando's;147;7937537302;Nando's;501
147;547;382521888502249;Nando's;147;300219561764;Nando's;547
147;230;382521888502249;Nando's;147;192571900797733;Nando's;230
147;502;382521888502249;Nando's;147;86672264842;Nando's;502
147;438;382521888502249;Nando's;147;159359841708;Nando's;438
147;126;382521888502249;Nando's;147;10150143501635300;Nando's;126
147;527;382521888502249;Nando's;147;173790365966710;Nando's;527
147;279;382521888502249;Nando's;147;297773600310760;Nando's;279
147;591;382521888502249;Nando's;147;115410151325;Nando's;591
148;265;357224131062;Chef Lorena Garcia;148;322716741231433;Logan Junior Chef;265
148;253;357224131062;Chef Lorena Garcia;148;117949981557539;Narda Lepes;253
148;563;357224131062;Chef Lorena Garcia;148;359064257478484;Donato De Santis;563
148;498;357224131062;Chef Lorena Garcia;148;128604780553854;Dani García;498
149;494;217143131642360;KFC;149;114581942646;KFC;494
149;276;217143131642360;KFC;149;292015340391;KFC;276
149;319;217143131642360;KFC;149;110233818125;KFC;319
149;522;217143131642360;KFC;149;82034284246;KFC;522
149;555;217143131642360;KFC;149;7144906559;KFC;555
150;545;195404320489977;Domino's Pizza Türkiye;150;349930856069;Domino's Pizza;545
150;311;195404320489977;Domino's Pizza Türkiye;150;53320451411;Domino's Australia;311
150;374;195404320489977;Domino's Pizza Türkiye;150;166614353536212;JW Café - JW Marriott Hotel Hanoi;374
150;613;195404320489977;Domino's Pizza Türkiye;150;134339756634109;Domino's Pizza;613
150;329;195404320489977;Domino's Pizza Türkiye;150;117754781604926;Domino's Pizza;329
244;368;434829149915903;Guy Savoy;244;329837270531269;Taste Of Paris Official;368
244;352;434829149915903;Guy Savoy;244;271546371947;Alain Ducasse;352
244;235;434829149915903;Guy Savoy;244;39971549934;Anne-Sophie Pic;235
244;224;434829149915903;Guy Savoy;244;728927763843794;Christian Le Squer;224
244;472;434829149915903;Guy Savoy;244;1246268958721530;Marc Veyrat;472
152;545;120637291007;Domino's Pizza;152;349930856069;Domino's Pizza;545
152;382;120637291007;Domino's Pizza;152;72558494982;Domino's Pizza;382
152;311;120637291007;Domino's Pizza;152;53320451411;Domino's Australia;311
152;441;120637291007;Domino's Pizza;152;6657899956;Domino's Pizza;441
152;137;120637291007;Domino's Pizza;152;194309193949941;Domino's Pizza;137
152;374;120637291007;Domino's Pizza;152;166614353536212;JW Café - JW Marriott Hotel Hanoi;374
152;329;120637291007;Domino's Pizza;152;117754781604926;Domino's Pizza;329
153;412;196174093744642;Whataburger;153;138418992981362;Papacho's;412
154;331;197920933585417;Grand Concourse;154;14837382209;Bubba Gump Shrimp Co.;331
154;210;197920933585417;Grand Concourse;154;164255720303266;Gandy Dancer;210
154;158;197920933585417;Grand Concourse;154;215489785145883;Big Fish Seafood Bistro;158
154;129;197920933585417;Grand Concourse;154;39229110919;Morton's The Steakhouse;129
154;437;197920933585417;Grand Concourse;154;172440836148651;Big Fish Seafood Bistro;437
154;252;197920933585417;Grand Concourse;154;223109181051682;Charley's Crab;252
154;214;197920933585417;Grand Concourse;154;191649670859439;Chart House;214
154;452;197920933585417;Grand Concourse;154;222502807762390;Meriwether's;452
154;223;197920933585417;Grand Concourse;154;177731085603535;Grotto;223
154;533;197920933585417;Grand Concourse;154;234846616561407;Charley's Crab;533
155;570;418444871547402;Brooke Williamson;155;105224156299105;Kristen Kish;570
155;254;418444871547402;Brooke Williamson;155;562807423845157;Mei Lin;254
155;265;418444871547402;Brooke Williamson;155;322716741231433;Logan Junior Chef;265
155;576;418444871547402;Brooke Williamson;155;218418924865389;Susan Feniger;576
155;293;418444871547402;Brooke Williamson;155;284470611661731;Chef Sheldon Simeon;293
156;483;82813671947;Roblé;156;21543405100;Chick-fil-A;483
157;585;119127748110871;Chef Michelle Bernstein;157;184756918220683;McDonald's;585
157;288;119127748110871;Chef Michelle Bernstein;157;134049266672525;Tom Colicchio;288
157;257;119127748110871;Chef Michelle Bernstein;157;212719272125229;Marc Forgione;257
157;289;119127748110871;Chef Michelle Bernstein;157;784253785021329;Michel Nischan;289
157;603;119127748110871;Chef Michelle Bernstein;157;333080150075350;Elizabeth Karmel;603
157;604;119127748110871;Chef Michelle Bernstein;157;336649956430841;Chef Jamie DeRosa;604
157;510;119127748110871;Chef Michelle Bernstein;157;100233749787;Stephanie Izard;510
158;210;215489785145883;Big Fish Seafood Bistro;158;164255720303266;Gandy Dancer;210
158;437;215489785145883;Big Fish Seafood Bistro;158;172440836148651;Big Fish Seafood Bistro;437
158;252;215489785145883;Big Fish Seafood Bistro;158;223109181051682;Charley's Crab;252
158;452;215489785145883;Big Fish Seafood Bistro;158;222502807762390;Meriwether's;452
158;214;215489785145883;Big Fish Seafood Bistro;158;191649670859439;Chart House;214
158;223;215489785145883;Big Fish Seafood Bistro;158;177731085603535;Grotto;223
159;265;238234849696286;Leslie Gilliams;159;322716741231433;Logan Junior Chef;265
159;360;238234849696286;Leslie Gilliams;159;271057292973228;Monti Carlo;360
159;397;238234849696286;Leslie Gilliams;159;90378933554;My Cupcake Addiction;397
159;375;238234849696286;Leslie Gilliams;159;1497084490548430;Levi Eirinberg;375
159;458;238234849696286;Leslie Gilliams;159;338669859516726;Christine Ha;458
159;432;238234849696286;Leslie Gilliams;159;1444697135775130;Graham Elliot;432
160;383;161367560702495;Franklin Becker;160;455071634533640;Chef Michael Ferraro;383
161;265;156906547744;Jehangir;161;322716741231433;Logan Junior Chef;265
162;610;158726657511969;Cocina familiar con Javier Romero;162;1649939061897180;Eduardo Palazuelos;610
162;323;158726657511969;Cocina familiar con Javier Romero;162;161900410518565;Enrique Olvera;323
162;498;158726657511969;Cocina familiar con Javier Romero;162;128604780553854;Dani García;498
163;535;305811056194084;Jumia Food;163;329314163832581;Jumia Food;535
163;561;305811056194084;Jumia Food;163;229619881808;Brew Bistro and Lounge;561
163;486;305811056194084;Jumia Food;163;571383512944178;Jumia Food;486
163;478;305811056194084;Jumia Food;163;376968659058204;Jumia Food;478
164;543;50245567013;McDonald's;164;216380195055382;McDonald's;543
164;507;50245567013;McDonald's;164;273186302785180;McDonald's;507
164;508;50245567013;McDonald's;164;171145959587489;McDonald's;508
164;256;50245567013;McDonald's;164;174132832647975;McDonald's Paraguay;256
164;524;50245567013;McDonald's;164;184820024876764;McDonald's;524
164;595;50245567013;McDonald's;164;295457423886253;McDonald's Japan;595
164;327;50245567013;McDonald's;164;358947734189113;McDonald's;327
164;176;50245567013;McDonald's;164;390642871063100;foodpanda / hellofood;176
164;515;50245567013;McDonald's;164;231194414781;McDonald's;515
164;179;50245567013;McDonald's;164;142518590022;McDonald's;179
164;546;50245567013;McDonald's;164;430475073658657;McDonald's;546
164;518;50245567013;McDonald's;164;10150097174480500;McDonald's;518
164;337;50245567013;McDonald's;164;787270328020046;Alberto Chicote;337
164;307;50245567013;McDonald's;164;81367538651;McDonald's;307
164;491;50245567013;McDonald's;164;377989235615324;McDonald's República Dominicana;491
164;488;50245567013;McDonald's;164;281110965314147;McDonald's;488
164;315;50245567013;McDonald's;164;186855391368186;McDonald's;315
165;165;151998681485862;McDonald's;165;151998681485862;McDonald's;165
165;179;151998681485862;McDonald's;165;142518590022;McDonald's;179
165;518;151998681485862;McDonald's;165;10150097174480500;McDonald's;518
165;596;151998681485862;McDonald's;165;179866158722992;McDonald's;596
165;524;151998681485862;McDonald's;165;184820024876764;McDonald's;524
166;265;156219537777191;Manjula's Kitchen - Indian Vegetarian Recipes;166;322716741231433;Logan Junior Chef;265
166;182;156219537777191;Manjula's Kitchen - Indian Vegetarian Recipes;166;153612958024275;Bobby Flay;182
166;418;156219537777191;Manjula's Kitchen - Indian Vegetarian Recipes;166;308825899294083;Chetna Makan;418
166;183;156219537777191;Manjula's Kitchen - Indian Vegetarian Recipes;166;271192612903509;Saransh Goila;183
166;611;156219537777191;Manjula's Kitchen - Indian Vegetarian Recipes;166;134948713328617;Robin Miller;611
167;601;90354836008;Xi'an Famous Foods 西安名吃;167;258113974257610;Chef Marc Murphy;601
168;299;506093466100266;Chef Natale Giunta;168;1451201965138860;Cristian D'Elia;299
169;181;467455863286316;Gary Mehigan;169;470045869701704;Bruno Ménard;181
169;265;467455863286316;Gary Mehigan;169;322716741231433;Logan Junior Chef;265
169;397;467455863286316;Gary Mehigan;169;90378933554;My Cupcake Addiction;397
169;611;467455863286316;Gary Mehigan;169;134948713328617;Robin Miller;611
169;282;467455863286316;Gary Mehigan;169;149277571810173;Karen Martini;282
170;383;124002091039280;Chef Francois Payard;170;455071634533640;Chef Michael Ferraro;383
170;340;124002091039280;Chef Francois Payard;170;191755180854356;Eric Ripert;340
171;406;168915784243;Ochikeron;171;32384867682;Chef Todd Mohr;406
171;202;168915784243;Ochikeron;171;250597638322823;Vicky Ratnani;202
171;459;168915784243;Ochikeron;171;318597291533798;Chef Clément;459
172;265;110672438968887;Rachel Allen;172;322716741231433;Logan Junior Chef;265
172;611;110672438968887;Rachel Allen;172;134948713328617;Robin Miller;611
172;581;110672438968887;Rachel Allen;172;320265424762748;Kevin Dundon;581
172;599;110672438968887;Rachel Allen;172;252467981545409;James Martin;599
173;369;21717766712;Chili's Beirut;173;123773157692614;Chili's Qatar;369
174;212;148757756474;Taco Bell Guatemala;174;104798256222884;Taco Bell Costa Rica;212
174;264;148757756474;Taco Bell Guatemala;174;18595834696;Taco Bell;264
174;318;148757756474;Taco Bell Guatemala;174;171460479558664;Telepizza Guatemala;318
174;259;148757756474;Taco Bell Guatemala;174;157683440978747;Taco Bell El Salvador;259
174;380;148757756474;Taco Bell Guatemala;174;148923998461176;Taco Bell Rep Dom;380
176;220;390642871063100;foodpanda / hellofood;176;448819025156806;Jumia Food;220
176;362;390642871063100;foodpanda / hellofood;176;443201075799215;Jumia Food;362
176;427;390642871063100;foodpanda / hellofood;176;562478920514965;Jumia Food;427
176;301;390642871063100;foodpanda / hellofood;176;1718970288241590;hellofood;301
176;497;390642871063100;foodpanda / hellofood;176;584782284904058;Jumia Food;497
176;478;390642871063100;foodpanda / hellofood;176;376968659058204;Jumia Food;478
176;216;390642871063100;foodpanda / hellofood;176;216856351767221;foodpanda - 空腹熊貓;216
177;350;246459698745921;Chef Rusty Hamlin;177;68177874032;Chef Carla Hall;350
177;510;246459698745921;Chef Rusty Hamlin;177;100233749787;Stephanie Izard;510
177;389;246459698745921;Chef Rusty Hamlin;177;335576273200412;Emily Ellyn;389
